"","prediction","d.CMS1","d.CMS2","d.CMS3","d.CMS4","p.value","FDR"
"cbdb3ec7-c304-42c4-92ed-71adce5a0af1","CMS4",0.635432600728816,0.803087237001456,0.731058450365072,0.477622913539162,0.001,0.00274761904761905
"cc01ff43-77ea-43a2-9180-d7b40ac6b26e",NA,0.843013991196483,0.632368013874346,0.797468875335765,0.658094289423093,0.051948051948052,0.0743772356675583
"cc33c8e5-223d-444a-9977-49c3081cb8a7",NA,0.825135250635522,0.684965733032824,0.800571413031468,0.76282490319529,0.795204795204795,0.852849752478005
"cc5db49f-0ccf-403f-854c-8b12aa7ee528","CMS4",0.672555430735459,0.685275067226158,0.699589621089353,0.608606290382468,0.00799200799200799,0.0155265609811064
"cc6e41a2-f851-4a1a-a7b7-91db1076d6ee","CMS4",0.698988469399336,0.718460240515298,0.656191721640706,0.555505829987367,0.001,0.00274761904761905
"cc7b8015-fab8-444e-92d4-df119de11a05",NA,0.742539729696533,0.612163241273248,0.696366281612712,0.752609864248249,0.032967032967033,0.0511343495214463
"cca7879a-744d-488a-a2e9-67dd4a40946d",NA,0.767733193812087,0.638824502284329,0.761079079952512,0.680933567778379,0.0769230769230769,0.103945235092776
"ccadeefd-7561-47b7-b58a-e09f688c65e4","CMS3",0.640122583230933,0.799910805150349,0.577161681692422,0.773735470466489,0.001,0.00274761904761905
"ccb73e74-b33e-4c1a-bf12-e148f15244a8",NA,0.625652164770302,0.750756624531976,0.715088425667074,0.664415795716594,0.0729270729270729,0.0992427383936818
"cd10bd5e-b75b-4d47-a103-9c259dcf1a19","CMS4",0.759500474871919,0.681929988226292,0.806437859852527,0.579361944070463,0.001,0.00274761904761905
"cd3ed542-e30f-46a9-9ad5-51af33188505","CMS4",0.541379881162569,0.697609309003379,0.666953945612115,0.518663089032537,0.001,0.00274761904761905
"cd7ab148-0328-4e3d-8874-5808ae0d9fc2","CMS1",0.515171879831907,0.780621661777481,0.665040905861984,0.774343268775344,0.001,0.00274761904761905
"cd80bd53-f441-45be-ae9a-ab5fd78b092b","CMS2",0.791088268136918,0.575361089632354,0.723070382197478,0.659428604336596,0.001998001998002,0.0049478418577131
"cd8eec4e-4692-42a2-99bd-11744a97eb38",NA,0.804622925711804,0.64450498491777,0.734538929320687,0.733482790296328,0.146853146853147,0.18663935183759
"cda82959-b9cb-4366-be08-ba8d8324d977","CMS2",0.838462696805883,0.595595063650584,0.734754535889313,0.803548328644204,0.016983016983017,0.0295156650578337
"cee77d7f-4428-4df1-8532-7782481459a1",NA,0.831384100482082,0.660181386649614,0.704803488431862,0.806985704469299,0.26973026973027,0.325594907184865
"d04bd284-1b23-40ab-a130-3d0c5af42600","CMS4",0.633017993870004,0.784523598844639,0.802291635266575,0.565590641066289,0.002997002997003,0.00700109606992198
"d07e6f35-2d7f-4bac-804f-a182d09efab5","CMS4",0.70735412434202,0.741653588778801,0.673946180898303,0.575579715772157,0.002997002997003,0.00700109606992198
"d0b39c4a-a06f-4c52-84b4-3c6483651685","CMS3",0.753754232548488,0.679948750576092,0.628463224997161,0.640036210449698,0.014985014985015,0.0264414484597971
"d13d6e92-a41f-423d-80dd-ac8381f53b00","CMS3",0.712817001695819,0.68222336495283,0.569479790116334,0.781256432506127,0.001,0.00274761904761905
"d2aee6c3-29d3-44ef-96a5-b0a2d23dcec5",NA,0.830650312467223,0.702661057495976,0.768276598522506,0.858600166897843,0.845154845154845,0.903063603063603
"d2bb361b-c78c-482f-b4d4-bd77ac7c0f37","CMS4",0.596128377950297,0.79763433618922,0.700015597159507,0.517587166805609,0.001,0.00274761904761905
"d33869b3-583c-4c67-ba8f-bb91e9368b32","CMS4",0.796575315885943,0.685139405516288,0.785273227453617,0.599048446415159,0.012987012987013,0.0234172077922078
"d343ce81-b7e8-4fe8-97a9-8dc632dd7b5d",NA,0.713290851743406,0.661285046256174,0.698772563080975,0.838488226735499,0.524475524475524,0.59454298157638
"d36ca98a-b08d-4312-9f2a-15d32598a42c",NA,0.63006183509489,0.804148761442441,0.646736607190396,0.76175512999232,0.135864135864136,0.173821743666533
"d3980bb6-edb0-482e-a8fb-2da0d0ca36d9","CMS3",0.755887197468201,0.701092486551455,0.591097323440043,0.773864013549689,0.00699300699300699,0.014257826978675
"d39b6aa9-f123-4112-aef8-7265aa8374b0","CMS2",0.760093082561439,0.523242823148642,0.683208109123034,0.670213325638437,0.001,0.00274761904761905
"d3e953a0-3907-4c8d-bcf7-27767ef1e2d5","CMS1",0.556839150122356,0.809495849119844,0.776229583627854,0.754701967345098,0.001,0.00274761904761905
"d404d207-4e4f-4c5d-b6b7-b576fa6f92c4",NA,0.7463194697819,0.758310990394663,0.783861306604237,0.668128943262745,0.397602397602398,0.463467845286027
"d49d7f13-243f-4840-97bf-371d862c8de5","CMS1",0.498501422762891,0.741497443978056,0.652970970423401,0.636998805683138,0.001,0.00274761904761905
"d4c7e604-3e4b-4d11-9754-2bd3848c1c16",NA,0.818184377314111,0.68758074222393,0.729859570698631,0.834450033456871,0.7002997002997,0.768199481127238
"d4ff0ec0-ec67-4364-b5bc-738df8c4cf7c",NA,0.815851008832096,0.672360043681016,0.766145342064929,0.774060025838296,0.454545454545455,0.523498457630194
"d6af00a8-d733-4788-aaf4-8522479eba2d","CMS4",0.664778120125251,0.640526661686379,0.681556271467662,0.592282763369799,0.004995004995005,0.0110004499317476
"d6cff9b4-6b57-4ad9-8325-92d1232c7f39","CMS4",0.614744620536054,0.664492107875292,0.720502250498185,0.44469152308299,0.001,0.00274761904761905
"d73fc90a-5ebf-4b72-ad87-c13c7e5b8bb7","CMS2",0.748270474624273,0.571061885107721,0.672572084026688,0.781139079220234,0.001,0.00274761904761905
"d77dfe53-77dd-46c9-80a4-19d343e8ee36","CMS1",0.491728796467122,0.728141692335696,0.733487238839847,0.702661131405057,0.001,0.00274761904761905
"d843095b-5bb1-4d7d-9c31-abffe8d05317","CMS4",0.701792275137759,0.626902862344932,0.740473978168661,0.433836678555173,0.001,0.00274761904761905
"d84aa7f4-7210-4121-9e4a-e6000d30ff90","CMS4",0.65758553890911,0.812189304782151,0.731052887622141,0.609824062077025,0.004995004995005,0.0110004499317476
"d89e982a-339a-4b21-8b1d-591ae329507b","CMS4",0.585915205781013,0.592025747308768,0.629730458149385,0.505676143468839,0.001,0.00274761904761905
"d929abca-261d-4bab-bf64-ddf1bbcdb78d","CMS3",0.720562720347558,0.633986997315984,0.531439569273454,0.785906448371441,0.001,0.00274761904761905
"d9c85ce8-73b4-4100-8ec0-193677f11da0",NA,0.738898697453199,0.775045637634403,0.617678935310291,0.686349804189731,0.037962037962038,0.0571908509245324
"da670207-560b-42d7-a906-bd9d590b631a",NA,0.642002868404424,0.662855484131676,0.659585485329789,0.661641205881519,0.0649350649350649,0.0902832107651385
"da8c975b-65b4-4e9d-a919-16da8d5a7b1f","CMS4",0.693854322915214,0.582116283265923,0.69962125108386,0.504237292448277,0.001,0.00274761904761905
"daba767c-5d22-4de1-81ba-8ad8f5626465","CMS2",0.750472200903676,0.540448001136172,0.687506165122235,0.763168715081762,0.001,0.00274761904761905
"dabb0e59-8a93-4aa7-8ed2-b6bd22184740","CMS4",0.788617925684435,0.668147067697692,0.781608209236496,0.60651861846337,0.004995004995005,0.0110004499317476
"dc0b07cb-49fb-44d0-b4d0-e99d50532d6d",NA,0.718341205827765,0.723739230866138,0.620506314039025,0.681663322110608,0.037962037962038,0.0571908509245324
"dc483ad4-8346-4fd9-a2b9-5c5f463353ce",NA,0.784911332381463,0.732451612418544,0.692513224989673,0.733258491945021,0.623376623376623,0.694378980093266
"dcffa84a-e1e8-4003-a612-4ec5eee48b95",NA,0.630353071464786,0.765334898936963,0.732190159091886,0.638294593861228,0.0629370629370629,0.0881424400841877
"dd68d3db-7da4-432a-ae28-e151b12b3b1f",NA,0.740193917307209,0.779252144181755,0.827813533677219,0.804000083767434,1,1
"ddb546a8-f159-40d1-abb9-5e319a5a1aa0","CMS4",0.672415129934941,0.730901505960222,0.740007178695494,0.470039623467456,0.001,0.00274761904761905
"dde6631e-ef66-4db4-a7cb-be94f4b9c4fd","CMS4",0.574770660915233,0.769882746541545,0.767269688250377,0.571895013015043,0.001,0.00274761904761905
"de0f7996-1854-4b32-a2f9-1c99484b9e54","CMS4",0.685104993833484,0.819790080018915,0.762526250819261,0.581370103685011,0.002997002997003,0.00700109606992198
"de5db4af-433b-4328-a9f9-35f601e1a74e","CMS4",0.619697159639158,0.778936330811502,0.754718470202238,0.578728212947557,0.00699300699300699,0.014257826978675
